statnm,statid,chgerid,chgertype,addrdoro,lat,lng,usetime,stat
송정동 공영주차장,ME18B187,01,06,서울특별시 성동구 동일로 199,37.54988,127.06804,24시간 이용가능,2
온수리 공영 주차장,ME18B188,01,06,인천광역시 강화군 길상면 온수리 546-34,37.63936,126.49185,24시간 이용가능,5
모탱이공원,ME18B189,01,06,인천광역시 계양구 동양동 607-1,37.56182,126.75496,24시간 이용가능,2
현대시장 공영주차장,ME18B190,01,06,인천광역시 동구 송림동 49-172,37.47741,126.6464,24시간 이용가능,2
인천나비공원 주차장,ME18B191,01,06,인천광역시 부평구 청천동 125-3,37.52066,126.69698,24시간 이용가능,2
가좌2동 행정복지센터,ME18B192,01,06,인천광역시 서구 가좌동 30-105,37.49066,126.68503,24시간 이용가능,2
이마트 동인천점,ME18B193,01,06,인천광역시 중구 인중로 134,37.46648,126.62911,24시간 이용가능,2
인천공항물류단지 행정지원센터,ME18B194,01,06,인천광역시 중구 공항동로 296번길 69,37.46089,126.46788,24시간 이용가능,2
월미공원 제2주차장,ME18B195,01,06,인천광역시 중구 월미로 329,37.4709,126.59715,24시간 이용가능,2
신기남부종합시장 주차장,ME18B196,01,06,인천광역시 미추홀구 주안동 1311-17,37.44626,126.67837,24시간 이용가능,5
인천교통공사 본사,ME18B197,01,06,인천광역시 남동구 경인로 674,37.47002,126.7089,미개방,2
부평깡시장 공영주차장,ME18B198,01,06,인천광역시 부평구 부흥로 315,37.49901,126.72673,24시간 이용가능,2
갈산역 공영주차장,ME18B199,01,06,인천광역시 부평구 갈산동 192,37.51597,126.723,24시간 이용가능(운영시간외 무료),2
팔봉산 관광지 주차장,ME18B201,12,04,강원도 홍천군 서면 한치골길 1122-54,37.70153,127.69502,24시간 이용가능,2
팔봉산 관광지 주차장,ME18B201,11,04,강원도 홍천군 서면 한치골길 1122-54,37.70153,127.69502,24시간 이용가능,2
(구)거진수산센터 주차장,ME18B202,11,04,강원도 고성군 거진읍 거진리 22-93,38.44906,128.45983,24시간 이용가능,2
(구)거진수산센터 주차장,ME18B202,12,04,강원도 고성군 거진읍 거진리 22-93,38.44906,128.45983,24시간 이용가능,2
죽왕수협 수산물직매장 앞 주차장,ME18B203,12,04,강원도 고성군 죽왕면 심층수길 14,38.32557,128.52644,24시간 이용가능,2
죽왕수협 수산물직매장 앞 주차장,ME18B203,11,04,강원도 고성군 죽왕면 심층수길 14,38.32557,128.52644,24시간 이용가능,2
대이동굴관광센터앞 주차장,ME18B204,12,04,강원도 삼척시 신기면 환선로 772,37.32762,129.02286,24시간 이용가능,2
대이동굴관광센터앞 주차장,ME18B204,11,04,강원도 삼척시 신기면 환선로 772,37.32762,129.02286,24시간 이용가능,2
삼척해양레일바이크,ME18B205,12,04,강원도 삼척시 근덕면 용화해변길 23,37.28978,129.30422,24시간 이용가능,2
삼척해양레일바이크,ME18B205,11,04,강원도 삼척시 근덕면 용화해변길 23,37.28978,129.30422,24시간 이용가능,2
선등거리 주차타워,ME18B206,12,04,강원도 화천군 화천읍 하리 16-6,38.10442,127.70768,24시간 이용가능,2
선등거리 주차타워,ME18B206,11,04,강원도 화천군 화천읍 하리 16-6,38.10442,127.70768,24시간 이용가능,2
설악항 공영주차장,ME18B207,12,04,강원도 속초시 동해대로 3664,38.16312,128.6085,24시간 이용가능,2
설악항 공영주차장,ME18B207,11,04,강원도 속초시 동해대로 3664,38.16312,128.6085,24시간 이용가능,2
설악산국립공원점봉산분소,ME18B208,12,04,강원도 인제군 인제읍 귀둔리 산242-18,38.01705,128.40215,24시간 이용가능,2
설악산국립공원점봉산분소,ME18B208,11,04,강원도 인제군 인제읍 귀둔리 산242-18,38.01705,128.40215,24시간 이용가능,2
양구생태식물원,ME18B209,12,04,강원도 양구군 동면 숨골로310번길 169,38.19191,128.07645,24시간 이용가능,2
양구생태식물원,ME18B209,11,04,강원도 양구군 동면 숨골로310번길 169,38.19191,128.07645,24시간 이용가능,2
양구백자박물관,ME18B210,11,04,강원도 양구군 방산면 평화로 5182,38.20734,127.95153,24시간 이용가능,2
양구백자박물관,ME18B210,12,04,강원도 양구군 방산면 평화로 5182,38.20734,127.95153,24시간 이용가능,2
양구문화복지센터,ME18B211,12,04,강원도 양구군 양구읍 비봉로73번길 52,38.10904,127.98395,24시간 이용가능,2
양구문화복지센터,ME18B211,11,04,강원도 양구군 양구읍 비봉로73번길 52,38.10904,127.98395,24시간 이용가능,2
양구통일관,ME18B212,12,04,강원도 양구군 해안면 후리 622,38.28999,128.14516,24시간 이용가능,2
양구통일관,ME18B212,11,04,강원도 양구군 해안면 후리 622,38.28999,128.14516,24시간 이용가능,2
물치해안공원 주차장,ME18B213,11,04,강원도 양양군 강현면 물치리 7-5,38.15767,128.60961,24시간 이용가능,2
물치해안공원 주차장,ME18B213,12,04,강원도 양양군 강현면 물치리 7-5,38.15767,128.60961,24시간 이용가능,2
양양에너지월드,ME18B214,12,04,강원도 양양군 서면 산얏골길 30,38.01929,128.5424,24시간 이용가능,1
양양에너지월드,ME18B214,11,04,강원도 양양군 서면 산얏골길 30,38.01929,128.5424,24시간 이용가능,5
양양종합운동장 1주차장,ME18B215,12,04,강원도 양양군 양양읍 성내리 118-1,38.0807,128.61526,24시간 이용가능,2
양양종합운동장 1주차장,ME18B215,11,04,강원도 양양군 양양읍 성내리 118-1,38.0807,128.61526,24시간 이용가능,2
하조대 주차장,ME18B216,11,04,강원도 양양군 현북면 하광정리 80-2,38.02256,128.72474,24시간 이용가능,2
하조대 주차장,ME18B216,12,04,강원도 양양군 현북면 하광정리 80-2,38.02256,128.72474,24시간 이용가능,2
양양국제공항,ME18B217,12,04,강원도 양양군 곤양면 공항로 201,38.05878,128.66284,24시간 이용가능,1
양양국제공항,ME18B217,11,04,강원도 양양군 곤양면 공항로 201,38.05878,128.66284,24시간 이용가능,1
반곡관설동 행정복지센터,ME18B218,11,04,강원도 원주시 입춘로 5,37.32972,127.97417,24시간 이용가능,2
반곡관설동 행정복지센터,ME18B218,12,04,강원도 원주시 입춘로 5,37.32972,127.97417,24시간 이용가능,2
상남 제1공영주차장,ME18B219,11,04,강원도 인제군 상남면 상남리 121-1,37.8723,128.26011,24시간 이용가능,2
상남 제1공영주차장,ME18B219,12,04,강원도 인제군 상남면 상남리 121-1,37.8723,128.26011,24시간 이용가능,2
원통 주차장,ME18B220,12,04,강원도 인제군 북면 원통리 682-1,38.12271,128.20738,24시간 이용가능,2
원통 주차장,ME18B220,11,04,강원도 인제군 북면 원통리 682-1,38.12271,128.20738,24시간 이용가능,2
석탄회관 앞 공영주차장,ME18B221,12,04,강원도 정선군 사북읍 사북리 354-27,37.22071,128.80074,06:00~18:00,2
석탄회관 앞 공영주차장,ME18B221,11,04,강원도 정선군 사북읍 사북리 354-27,37.22071,128.80074,06:00~18:00,2
갈말읍사무소 주차장,ME18B222,11,04,강원도 철원군 갈말읍 명성로 178,38.14743,127.3086,24시간 이용가능,2
갈말읍사무소 주차장,ME18B222,12,04,강원도 철원군 갈말읍 명성로 178,38.14743,127.3086,24시간 이용가능,2
고석정 주차장,ME18B223,12,04,강원도 철원군 동송읍 태봉로 1825,38.18656,127.28745,24시간 이용가능,2
고석정 주차장,ME18B223,11,04,강원도 철원군 동송읍 태봉로 1825,38.18656,127.28745,24시간 이용가능,2
서면사무소 주차장,ME18B224,12,04,강원도 철원군 서면 신술2길 40,38.16483,127.41567,24시간 이용가능,2
서면사무소 주차장,ME18B224,11,04,강원도 철원군 서면 신술2길 40,38.16483,127.41567,24시간 이용가능,2
철원종합문화복지센터,ME18B225,11,04,강원도 철원군 철원읍 금학로 330번길 12,38.21655,127.21371,24시간 이용가능,2
철원종합문화복지센터,ME18B225,12,04,강원도 철원군 철원읍 금학로 330번길 12,38.21655,127.21371,24시간 이용가능,2
거두리잔디구장,ME18B226,12,04,강원도 춘천시 동내면 거두리 1156,37.86544,127.78113,24시간 이용가능,2
거두리잔디구장,ME18B226,11,04,강원도 춘천시 동내면 거두리 1156,37.86544,127.78113,24시간 이용가능,2
구곡폭포주차장,ME18B227,11,04,강원도 춘천시 남산면 강촌리 432-39,37.79794,127.6165,24시간 이용가능,2
구곡폭포주차장,ME18B227,12,04,강원도 춘천시 남산면 강촌리 432-39,37.79794,127.6165,24시간 이용가능,2
무릉공원,ME18B228,12,04,강원도 춘천시 석사동 805,37.85667,127.73862,24시간 이용가능,2
무릉공원,ME18B228,11,04,강원도 춘천시 석사동 805,37.85667,127.73862,24시간 이용가능,2
소양강스카이워크주차장,ME18B229,11,04,강원도 춘천시 소양로1가 47-7,37.89337,127.7261,24시간 이용가능,2
소양강스카이워크주차장,ME18B229,12,04,강원도 춘천시 소양로1가 47-7,37.89337,127.7261,24시간 이용가능,2
샘밭장터 농특산물전시판매장,ME18B230,11,04,강원도 춘천시 신북읍 율문리 935-173,37.92375,127.74593,24시간 이용가능,2
샘밭장터 농특산물전시판매장,ME18B230,12,04,강원도 춘천시 신북읍 율문리 935-173,37.92375,127.74593,24시간 이용가능,2
청평사관광지주차장,ME18B231,11,04,강원도 춘천시 북산면 청평리 산 182-131,37.98247,127.81806,24시간 이용가능,2
청평사관광지주차장,ME18B231,12,04,강원도 춘천시 북산면 청평리 산 182-131,37.98247,127.81806,24시간 이용가능,2
삼천동 공영주차장,ME18B232,12,04,강원도 춘천시 삼천동 22-15,37.8709,127.70868,24시간 이용가능,5
삼천동 공영주차장,ME18B232,11,04,강원도 춘천시 삼천동 22-15,37.8709,127.70868,24시간 이용가능,5
춘천인형극장,ME18B233,12,04,강원도 춘천시 사농동 277-3,37.92109,127.71999,24시간 이용가능,2
춘천인형극장,ME18B233,11,04,강원도 춘천시 사농동 277-3,37.92109,127.71999,24시간 이용가능,5
퇴계농공단지 관리사무소,ME18B234,11,04,강원도 춘천시 퇴계동 864,37.84545,127.73469,24시간 이용가능,2
퇴계농공단지 관리사무소,ME18B234,12,04,강원도 춘천시 퇴계동 864,37.84545,127.73469,24시간 이용가능,2
홍천생명건강과학관 버스주차장,ME18B235,12,04,강원도 홍천군 홍천읍 연봉리 404-65,37.67892,127.88148,24시간 이용가능,2
홍천생명건강과학관 버스주차장,ME18B235,11,04,강원도 홍천군 홍천읍 연봉리 404-65,37.67892,127.88148,24시간 이용가능,2
신장대리 공영주차장,ME18B236,11,04,강원도 홍천군 홍천읍 희망리 67-4,37.69268,127.88603,24시간 이용가능,2
신장대리 공영주차장,ME18B236,12,04,강원도 홍천군 홍천읍 희망리 67-4,37.69268,127.88603,24시간 이용가능,2
간동면사무소,ME18B237,11,04,강원도 화천군 간동면 파로호로 919,38.05523,127.78997,24시간 이용가능,2
간동면사무소,ME18B237,12,04,강원도 화천군 간동면 파로호로 919,38.05523,127.78997,24시간 이용가능,2
강림면사무소,ME18B238,11,04,강원도 횡성군 강림면 태종로 42,37.36013,128.12509,24시간 이용가능,2
강림면사무소,ME18B238,12,04,강원도 횡성군 강림면 태종로 42,37.36013,128.12509,24시간 이용가능,2
VIC마켓 킨텍스점,ME18B239,01,06,경기도 고양시 일산서구 주엽로 79,37.66742,126.75349,24시간 이용가능,2
관문체육공원,ME18B240,12,04,경기도 과천시 중앙로 294,37.44073,126.99654,24시간 이용가능,2
관문체육공원,ME18B240,11,04,경기도 과천시 중앙로 294,37.44073,126.99654,24시간 이용가능,2
이마트 광명소하점,ME18B241,12,04,경기도 광명시 소하로 97,37.44654,126.88446,24시간 이용가능,2
이마트 광명소하점,ME18B241,11,04,경기도 광명시 소하로 97,37.44654,126.88446,24시간 이용가능,2
광남생활체육공원,ME18B242,02,06,경기도 광주시 장지동 92-5,37.38975,127.23617,24시간 이용가능,2
광남생활체육공원,ME18B242,01,06,경기도 광주시 장지동 92-5,37.38975,127.23617,24시간 이용가능,2
구리시 행정복지센터,ME18B243,12,04,경기도 구리시 체육관로 74,37.59148,127.1386,24시간 이용가능,1
구리시 행정복지센터,ME18B243,11,04,경기도 구리시 체육관로 74,37.59148,127.1386,24시간 이용가능,1
롯데마트 김포한강점,ME18B244,02,06,경기도 김포시 김포한강2로 41,37.64071,126.67739,24시간 이용가능,2
롯데마트 김포한강점,ME18B244,01,06,경기도 김포시 김포한강2로 41,37.64071,126.67739,24시간 이용가능,2
수동면주민자치센터,ME18B245,02,06,경기도 남양주시 수동면 비룡로 730,37.70378,127.32663,24시간 이용가능,2
수동면주민자치센터,ME18B245,01,06,경기도 남양주시 수동면 비룡로 730,37.70378,127.32663,24시간 이용가능,2
이마트 남양주점,ME18B246,12,04,경기도 남양주시 늘을2로 27,37.65497,127.24306,09:00~23:00,2
이마트 남양주점,ME18B246,11,04,경기도 남양주시 늘을2로 27,37.65497,127.24306,09:00~23:00,2
남부수자원생태공원,ME18B247,12,04,경기도 부천시 연동로 89,37.47023,126.82738,24시간 이용가능,2
남부수자원생태공원,ME18B247,11,04,경기도 부천시 연동로 89,37.47023,126.82738,24시간 이용가능,2
서수원칠보체육관,ME18B248,12,04,경기도 수원시 권선구 서수원로577번길 171,37.27651,126.94828,24시간 이용가능,3
서수원칠보체육관,ME18B248,11,04,경기도 수원시 권선구 서수원로577번길 171,37.27651,126.94828,24시간 이용가능,2
수원컨벤션센터,ME18B249,02,06,경기도 수원시 영통구 하동 864-10,37.28646,127.05884,24시간 이용가능,2
수원컨벤션센터,ME18B249,01,06,경기도 수원시 영통구 하동 864-10,37.28646,127.05884,24시간 이용가능,2
파주택시쉼터,ME18B250,12,04,경기도 파주시 마음밭길 55-10,37.76747,126.76936,24시간 이용가능,2
파주택시쉼터,ME18B250,11,04,경기도 파주시 마음밭길 55-10,37.76747,126.76936,24시간 이용가능,2
안산역환승주차장,ME18B251,12,04,경기도 안산시 단원구 원곡동 381-2,37.32703,126.79038,07:00~20:00(일요일휴무),2
안산역환승주차장,ME18B251,11,04,경기도 안산시 단원구 원곡동 381-2,37.32703,126.79038,07:00~20:00(일요일휴무),2
공영주차장116호,ME18B252,11,04,경기도 안산시 상록구 본오동 876-8,37.30438,126.85963,24시간 이용가능,2
공영주차장116호,ME18B252,12,04,경기도 안산시 상록구 본오동 876-8,37.30438,126.85963,24시간 이용가능,2
안산호수공원 3 주차장,ME18B253,01,06,경기도 안산시 상록구 사동 1513,37.29776,126.82864,24시간 이용가능,2
안산호수공원 3 주차장,ME18B253,02,06,경기도 안산시 상록구 사동 1513,37.29776,126.82864,24시간 이용가능,2
화랑유원지 2주차장,ME18B254,12,04,경기도 안산시 단원구 동산로 268,37.3253,126.81184,24시간 이용가능,2
화랑유원지 2주차장,ME18B254,11,04,경기도 안산시 단원구 동산로 268,37.3253,126.81184,24시간 이용가능,2
공단삼거리 공영주차장(B),ME18B255,11,04,경기도 안산시 단원구 원시동 772-6,37.31318,126.79107,24시간 이용가능,2
공단삼거리 공영주차장(B),ME18B255,12,04,경기도 안산시 단원구 원시동 772-6,37.31318,126.79107,24시간 이용가능,2
㈜안성내츄럴리조트,ME18B256,11,04,경기도 안성시 죽산면 죽양대로 136-17,37.09485,127.43902,24시간 이용가능,2
㈜안성내츄럴리조트,ME18B256,12,04,경기도 안성시 죽산면 죽양대로 136-17,37.09485,127.43902,24시간 이용가능,2
꿈나무도서관,ME18B257,12,04,경기도 양주시 백석읍 꿈나무로 199,37.79239,126.98716,24시간 이용가능,2
꿈나무도서관,ME18B257,11,04,경기도 양주시 백석읍 꿈나무로 199,37.79239,126.98716,24시간 이용가능,2
회암사지박물관,ME18B258,12,04,경기도 양주시 회암사길 11,37.84114,127.10291,24시간 이용가능,2
회암사지박물관,ME18B258,11,04,경기도 양주시 회암사길 11,37.84114,127.10291,24시간 이용가능,2
단월면 복지회관,ME18B259,12,04,경기도 양평군 단월면 보룡길 44-1,37.53738,127.67426,24시간 이용가능,2
단월면 복지회관,ME18B259,11,04,경기도 양평군 단월면 보룡길 44-1,37.53738,127.67426,24시간 이용가능,2
지평면사무소,ME18B260,02,06,경기도 양평군 지평면 지평의병로116번길 1,37.47451,127.6392,24시간 이용가능,2
지평면사무소,ME18B260,01,06,경기도 양평군 지평면 지평의병로116번길 1,37.47451,127.6392,24시간 이용가능,2
용문생활체육공원,ME18B261,12,04,경기도 양평군 용문면 마룡리 269-2,37.49305,127.60607,24시간 이용가능,2
용문생활체육공원,ME18B261,11,04,경기도 양평군 용문면 마룡리 269-2,37.49305,127.60607,24시간 이용가능,2
이마트 오산점,ME18B262,11,04,경기도 오산시 경기대로 181,37.14062,127.07271,24시간 이용가능,2
이마트 오산점,ME18B262,12,04,경기도 오산시 경기대로 181,37.14062,127.07271,24시간 이용가능,2
스타필드 위례,ME18B263,12,04,경기도 하남시 학암동 90-33,37.47987,127.14842,09:00~23:00,2
스타필드 위례,ME18B263,11,04,경기도 하남시 학암동 90-33,37.47987,127.14842,09:00~23:00,2
금학공영주차장,ME18B264,11,04,경기도 용인시 처인구 용문로 140,37.23605,127.20125,24시간 이용가능,2
금학공영주차장,ME18B264,12,04,경기도 용인시 처인구 용문로 140,37.23605,127.20125,24시간 이용가능,2
마장호수관리사무소,ME18B265,11,04,경기도 파주시 광탄면 기산리 459-7,37.77342,126.92766,24시간 이용가능,2
마장호수관리사무소,ME18B265,12,04,경기도 파주시 광탄면 기산리 459-7,37.77342,126.92766,24시간 이용가능,2
감악산관리사무소,ME18B266,11,04,경기도 파주시 적성면 설마리48-3,37.93991,126.94202,24시간 이용가능,2
감악산관리사무소,ME18B266,12,04,경기도 파주시 적성면 설마리48-3,37.93991,126.94202,24시간 이용가능,2
공릉관광지,ME18B267,12,04,경기도 파주시 조리읍 장곡로 218,37.75056,126.83585,09:00~17:00,2
공릉관광지,ME18B267,11,04,경기도 파주시 조리읍 장곡로 218,37.75056,126.83585,09:00~17:00,2
이마트 파주운정점,ME18B268,11,04,경기도 파주시 한울로 123,37.71068,126.74548,24시간 이용가능,2
이마트 파주점,ME18B269,12,04,경기도 파주시 당하길 10,37.74692,126.75103,06:00~23:00,2
이마트 파주점,ME18B269,11,04,경기도 파주시 당하길 10,37.74692,126.75103,06:00~23:00,2
임진각관광지 주차장,ME18B270,12,04,경기도 파주시 문산읍 마정리 1335,37.89141,126.74155,24시간 이용가능,2
임진각관광지 주차장,ME18B270,11,04,경기도 파주시 문산읍 마정리 1335,37.89141,126.74155,24시간 이용가능,2
미사리 경정공원 제2주차장,ME18B271,12,04,경기도 하남시 신장동 281,37.55176,127.21538,,5
미사리 경정공원 제2주차장,ME18B271,11,04,경기도 하남시 신장동 281,37.55176,127.21538,,2
부발읍행정복지센터,ME18B272,12,04,경기도 이천시 부발읍 무촌로 121,37.28371,127.48693,24시간 이용가능,3
부발읍행정복지센터,ME18B272,11,04,경기도 이천시 부발읍 무촌로 121,37.28371,127.48693,24시간 이용가능,2
남양읍사무소,ME18B273,11,04,경기도 화성시 남양읍 남양성지로 192-5,37.21186,126.82377,24시간 이용가능,2
남양읍사무소,ME18B273,12,04,경기도 화성시 남양읍 남양성지로 192-5,37.21186,126.82377,24시간 이용가능,5
예스파크 2주차장,ME18B274,11,04,경기도 이천시 신둔면 고척리 589-4,37.29007,127.38412,24시간 이용가능,2
예스파크 2주차장,ME18B274,12,04,경기도 이천시 신둔면 고척리 589-4,37.29007,127.38412,24시간 이용가능,2
경기테크노파크,ME18B275,12,04,경기도 안산시 상록구 사동 1271-11,37.29137,126.82981,24시간 이용가능,2
경기테크노파크,ME18B275,11,04,경기도 안산시 상록구 사동 1271-11,37.29137,126.82981,24시간 이용가능,2
에코스포츠센터 1주차장,ME18B276,11,04,경기도 양주시 은현면 은남로177,37.89463,127.01061,24시간 이용가능,2
에코스포츠센터 1주차장,ME18B276,12,04,경기도 양주시 은현면 은남로177,37.89463,127.01061,24시간 이용가능,2
홈플러스 경기일산점,ME18B277,11,04,경기도 고양시 일산동구 중앙로 1275번길 64,37.65901,126.76885,10:00~23:00,2
홈플러스 경기일산점,ME18B277,12,04,경기도 고양시 일산동구 중앙로 1275번길 64,37.65901,126.76885,10:00~23:00,2
sh서울주택도시공사,ME18B278,12,04,서울특별시 강남구 개포로 621,37.49414,127.07879,24시간 이용가능,2
sh서울주택도시공사,ME18B278,11,04,서울특별시 강남구 개포로 621,37.49414,127.07879,24시간 이용가능,2
강동구청,ME18B279,12,04,서울특별시 강동구 성내로 25,37.53025,127.12379,24시간 이용가능,3
강동구청,ME18B279,11,04,서울특별시 강동구 성내로 25,37.53025,127.12379,24시간 이용가능,2
홈플러스 금천점,ME18B280,11,04,서울특별시 금천구 시흥대로 391,37.46864,126.89681,10:00~23:00,2
홈플러스 금천점,ME18B280,12,04,서울특별시 금천구 시흥대로 391,37.46864,126.89681,10:00~23:00,2
도봉산환승주차장,ME18B281,12,04,서울특별시 도봉구 도봉동 341-1,37.69,127.04325,24시간 이용가능,2
도봉산환승주차장,ME18B281,11,04,서울특별시 도봉구 도봉동 341-1,37.69,127.04325,24시간 이용가능,2
도봉구청,ME18B282,11,04,서울특별시 도봉구 마들로 656,37.66862,127.04704,09:00~18:00,2
도봉구청,ME18B282,12,04,서울특별시 도봉구 마들로 656,37.66862,127.04704,09:00~18:00,2
마장축산물시장 서문 공영주차장,ME18B283,11,04,서울특별시 성동구 고산자로 26길 6,37.57041,127.03833,24시간 이용가능,2
마장축산물시장 서문 공영주차장,ME18B283,12,04,서울특별시 성동구 고산자로 26길 6,37.57041,127.03833,24시간 이용가능,2
서울약령시 공영주차장,ME18B284,11,04,서울특별시 동대문구 약령중앙로 26,37.58051,127.03715,24시간 이용가능,2
서울약령시 공영주차장,ME18B284,12,04,서울특별시 동대문구 약령중앙로 26,37.58051,127.03715,24시간 이용가능,2
롯데마트 서울양평점,ME18B285,01,06,서울특별시 영등포구 선유로 138,37.52604,126.89173,24시간 이용가능,2
롯데마트 서울양평점,ME18B285,02,06,서울특별시 영등포구 선유로 138,37.52604,126.89173,24시간 이용가능,2
도봉기적의도서관,ME18B286,02,06,서울특별시 광진구 광나루로56길 85,37.6812,127.05023,09:00~18:00,2
도봉기적의도서관,ME18B286,01,06,서울특별시 광진구 광나루로56길 85,37.6812,127.05023,09:00~18:00,2
구파발광역환승센터 주차장,ME18B287,12,04,서울특별시 은평구 진관동 66-30,37.637968,126.91937,24시간 이용가능,2
구파발광역환승센터 주차장,ME18B287,11,04,서울특별시 은평구 진관동 66-30,37.637968,126.91937,24시간 이용가능,2
서울역사박물관,ME18B288,12,04,서울특별시 종로구 새문안로 55,37.57005,126.97053,24시간 이용가능,2
서울역사박물관,ME18B288,11,04,서울특별시 종로구 새문안로 55,37.57005,126.97053,24시간 이용가능,2
신정3동 넓은들 민원센터,ME18B289,12,04,서울특별시 양천구 남부순환로 88길 5-7,37.5113,126.84145,24시간 이용가능,2
신정3동 넓은들 민원센터,ME18B289,11,04,서울특별시 양천구 남부순환로 88길 5-7,37.5113,126.84145,24시간 이용가능,2
용답동 공영주차장,ME18B290,12,04,서울특별시 성동구 용답동 4-1,37.56452,127.05429,24시간 이용가능,2
용답동 공영주차장,ME18B290,11,04,서울특별시 성동구 용답동 4-1,37.56452,127.05429,24시간 이용가능,2
서운체육공원 주차장,ME18B291,12,04,인천광역시 계양구 서운동 207,37.53093,126.74437,24시간 이용가능,2
서운체육공원 주차장,ME18B291,11,04,인천광역시 계양구 서운동 207,37.53093,126.74437,24시간 이용가능,2
열우물경기장,ME18B292,11,04,인천광역시 부평구 십정동 109-2,37.4787,126.69304,24시간 이용가능,2
열우물경기장,ME18B292,12,04,인천광역시 부평구 십정동 109-2,37.4787,126.69304,24시간 이용가능,3
인천정보산업테크노파크,ME18B293,12,04,인천광역시 서구 로봇랜드로 155-11,37.51963,126.61088,24시간 이용가능,2
인천정보산업테크노파크,ME18B293,11,04,인천광역시 서구 로봇랜드로 155-11,37.51963,126.61088,24시간 이용가능,2
청라중앙호수공원 2주차장,ME18B294,12,04,인천광역시 서구 경서동 638-5,37.527265,126.63678,24시간 이용가능,2
청라중앙호수공원 2주차장,ME18B294,11,04,인천광역시 서구 경서동 638-5,37.527265,126.63678,24시간 이용가능,2
서곶근린공원 제1주차장,ME18B295,12,04,인천광역시 서구 연희동 산150-5,37.54706,126.68151,24시간 이용가능,2
서곶근린공원 제1주차장,ME18B295,11,04,인천광역시 서구 연희동 산150-5,37.54706,126.68151,24시간 이용가능,2
아트센터인천,ME18B296,11,04,인천광역시 연수구 아트센터대로 222,37.39439,126.62722,07:00~23:00,2
아트센터인천,ME18B296,12,04,인천광역시 연수구 아트센터대로 222,37.39439,126.62722,07:00~23:00,2
연수구청,ME18B297,11,04,인천광역시 연수구 원인재로 115,37.40978,126.67831,24시간 이용가능,2
연수구청,ME18B297,12,04,인천광역시 연수구 원인재로 115,37.40978,126.67831,24시간 이용가능,2
십리포해수욕장 주차장,ME18B298,11,04,인천광역시 옹진군 영흥면 영흥북로 382,37.28163,126.48604,24시간 이용가능,5
십리포해수욕장 주차장,ME18B298,12,04,인천광역시 옹진군 영흥면 영흥북로 382,37.28163,126.48604,24시간 이용가능,2
인천아시안게임 남동경기장 1주차장,ME18B299,12,04,인천광역시 남동구 수산동 394-54,37.43936,126.73344,24시간 이용가능,2
인천아시안게임 남동경기장 1주차장,ME18B299,11,04,인천광역시 남동구 수산동 394-54,37.43936,126.73344,24시간 이용가능,2
소래제1주차장,ME18B300,12,04,인천광역시 남동구 논현동 754-4,37.39772,126.73653,24시간 이용가능,2
소래제1주차장,ME18B300,11,04,인천광역시 남동구 논현동 754-4,37.39772,126.73653,24시간 이용가능,2
국회고성연수원,ME18B301,12,04,강원도 고성군 토성면 성대로 314-28,38.26898,128.50879,24시간 이용가능,1
국회고성연수원,ME18B301,01,06,강원도 고성군 토성면 성대로 314-28,38.26898,128.50879,24시간 이용가능,2
국회고성연수원,ME18B301,11,04,강원도 고성군 토성면 성대로 314-28,38.26898,128.50879,24시간 이용가능,1
한국DMZ평화생명동산,ME18B302,01,06,강원도 인제군 서화면 금강로 1630,38.24169,128.20841,24시간 이용가능,5
한국DMZ평화생명동산,ME18B302,11,04,강원도 인제군 서화면 금강로 1630,38.24169,128.20841,24시간 이용가능,2
한국DMZ평화생명동산,ME18B302,12,04,강원도 인제군 서화면 금강로 1630,38.24169,128.20841,24시간 이용가능,2
안성휴게소(부산방향),ME18B303,11,04,경기도 안성시 원곡면 경부고속도로 365,37.01341,127.1448,24시간 이용가능,2
안성휴게소(부산방향),ME18B303,01,06,경기도 안성시 원곡면 경부고속도로 365,37.01341,127.1448,24시간 이용가능,2
안성휴게소(부산방향),ME18B303,12,04,경기도 안성시 원곡면 경부고속도로 365,37.01341,127.1448,24시간 이용가능,3
선돌공원,ME18B304,11,04,경기도 양주시 옥정동 580,37.82151,127.08094,24시간 이용가능,2
선돌공원,ME18B304,12,04,경기도 양주시 옥정동 580,37.82151,127.08094,24시간 이용가능,2
선돌공원,ME18B304,01,06,경기도 양주시 옥정동 580,37.82151,127.08094,24시간 이용가능,2
옥정중앙공원,ME18B305,12,04,경기도 양주시 옥정동 1039,37.8203,127.08647,24시간 이용가능,2
옥정중앙공원,ME18B305,11,04,경기도 양주시 옥정동 1039,37.8203,127.08647,24시간 이용가능,2
옥정중앙공원,ME18B305,01,06,경기도 양주시 옥정동 1039,37.8203,127.08647,24시간 이용가능,2
유비파크 2주차장,ME18B306,11,04,경기도 파주시 와석순환로 500,37.723893,126.760196,24시간 이용가능,2
유비파크 2주차장,ME18B306,01,06,경기도 파주시 와석순환로 500,37.723893,126.760196,24시간 이용가능,2
유비파크 2주차장,ME18B306,12,04,경기도 파주시 와석순환로 500,37.723893,126.760196,24시간 이용가능,2
인천광역시 교통연수원,ME18B307,12,04,인천광역시 계양구 경명로 990,37.54322,126.71706,24시간 이용가능,2
인천광역시 교통연수원,ME18B307,01,06,인천광역시 계양구 경명로 990,37.54322,126.71706,24시간 이용가능,2
